geo_region,education_grouped,age_group,family_income_grouped,year,weight,time_at_curr_address_-9,time_at_curr_address_-3,time_at_curr_address_-2,time_at_curr_address_1,time_at_curr_address_2,time_at_curr_address_3,time_at_curr_address_4,time_at_curr_address_5,time_at_curr_address_6,curr_student_-1,curr_student_1,curr_student_2,lease_type_1,lease_type_2,lease_type_3,marital_status_1,marital_status_2,marital_status_3,marital_status_4,marital_status_5,marital_status_6,job_industry_code_-1,job_industry_code_1,job_industry_code_2,job_industry_code_3,job_industry_code_4,job_industry_code_5,job_industry_code_6,job_industry_code_7,job_industry_code_8,job_industry_code_9,job_industry_code_10,job_industry_code_11,job_industry_code_12,job_industry_code_13,job_industry_code_14,job_industry_code_15,job_industry_code_16,job_industry_code_17,job_industry_code_18,job_industry_code_19,job_industry_code_20,job_industry_code_21,job_industry_code_22,job_industry_code_23,GED_or_HS_-1,GED_or_HS_1,GED_or_HS_2,sex_1,sex_2,race_grouped_PI_only,race_grouped_american_indian_only,race_grouped_asian_only,race_grouped_black_only,race_grouped_multiracial,race_grouped_white_only,did_vote_1
1,associates,35-44,middle_class,10,682170542,0.0,0.0058112125281422665,0.0,0.0,0.039130496491007964,0.02188814831585032,0.020193670280180466,0.1937366008396182,0.7192398715452007,1.0,0.0,0.0,0.7271565971548505,0.2728434028451495,0.0,0.6665075578710639,0.014032499808530285,0.023226631794370272,0.13592913837666123,0.013480434046652223,0.14682373810272212,0.08447337645371383,0.0719533356806838,0.05036328437647488,0.012587405159456446,0.013391899001115178,0.0,0.0,0.0,0.012611586795842615,0.01052765629390077,0.09417545620139077,0.07960329955144853,0.0,0.011148481987661085,0.006365770335477195,0.07308345337491867,0.0947249463609937,0.16083339025214022,0.0,0.10921788968131667,0.0311989476086172,0.027330746275467287,0.05640907460938118,0.0,1.0,0.0,0.0,0.411276463474144,0.5887235365258561,0.0,0.006578724415221084,0.0,0.16388592898225735,0.00980905446368571,0.8197262921388359,0.595950150248499
1,associates,35-44,upper_middle_class,10,552972716,0.0,0.029741255805467263,0.0,0.0,0.044963739223618404,0.012276764844940379,0.03754202404445575,0.1773908660621874,0.6980853500193308,1.0,0.0,0.0,0.8677525384453145,0.13224746155468545,0.0,0.9273979116177588,0.0,0.0,0.05163796544348854,0.005855044754142987,0.015109078184609746,0.07329466685658322,0.1386405635969931,0.019272301673560328,0.01447679020749371,0.1081201409582747,0.0,0.0,0.008200066420636927,0.0,0.0,0.2950176605096733,0.0,0.04285895906661695,0.0,0.0,0.025963398526881388,0.057625561041243126,0.06543466242193403,0.0,0.0,0.08745731859942255,0.013721094695022891,0.049916815425663785,0.0,1.0,0.0,0.0,0.48405134151320406,0.5159486584867959,0.0,0.0,0.039062039364705294,0.08184630396845836,0.0,0.8790916566668363,0.8020169443586074
1,associates,45-54,high_income,10,103033612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10040680705244033,0.8995931929475597,1.0,0.0,0.0,1.0,0.0,0.0,0.9526740555305389,0.0,0.0,0.04732594446946109,0.0,0.0,0.0,0.33106117836575505,0.0,0.0,0.0,0.0,0.0,0.0,0.04700110872556812,0.0,0.09797305756882521,0.0,0.049001475363204774,0.0,0.0,0.0,0.05179745615440522,0.4231657238222416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2770127480341075,0.7229872519658924,0.0,0.0,0.0,0.12888787204703644,0.0,0.8711121279529636,0.4323204548045933
1,associates,45-54,low_income,10,221609459,0.0,0.0,0.0,0.02730962399939797,0.23332778859407802,0.0,0.06189057570868399,0.060826194246519055,0.616645817451321,1.0,0.0,0.0,0.32211619180027873,0.664920340787439,0.012963467412282253,0.220627017549824,0.0,0.01306657672947074,0.24952399707812112,0.0,0.5167824086425842,0.3379223718063406,0.1445424087245301,0.0,0.04994916755787035,0.0,0.0,0.0,0.0,0.0,0.0,0.013171973855141265,0.021890712706446342,0.0,0.032188996048223735,0.024850645025941785,0.0,0.019358122254158835,0.06506213256898931,0.012915057926295466,0.04868189313164652,0.0,0.22946651839441565,0.0,0.0,1.0,0.0,0.0,0.30829995844175584,0.6917000415582442,0.0,0.012984630768851793,0.0,0.0,0.0,0.9870153692311482,0.5316133640306392
1,associates,45-54,lower_middle_class,10,220053516,0.0,0.0,0.0242926861482186,0.0,0.15784862533166705,0.0,0.1085472817439554,0.1400792659909147,0.5692321407852443,1.0,0.0,0.0,0.5306498397417109,0.454333245009364,0.015016915248925174,0.4137873125371921,0.028426112491654075,0.0732462915975403,0.31429521444229047,0.050594410861401554,0.1196506580699215,0.28964396551609745,0.0,0.0,0.0,0.0,0.0,0.0,0.02465002195193282,0.0134091972427289,0.0,0.16815829927480005,0.1573728956005411,0.0,0.02207742047620816,0.0,0.050594410861401554,0.0,0.12719542731596253,0.0,0.0679656488651606,0.0242926861482186,0.05464002674694823,0.0,0.0,1.0,0.0,0.0,0.27711433613267056,0.7228856638673294,0.0,0.0,0.0,0.060047715847448675,0.018377847686832687,0.9215744364657187,0.7442917703709856
1,associates,45-54,middle_class,10,626450821,0.0,0.0,0.0,0.0,0.12579679099821947,0.008673114980242001,0.0297072465645312,0.056585027605862134,0.7792378198511452,1.0,0.0,0.0,0.8132163051311573,0.1867836948688427,0.0,0.7876299135698634,0.0,0.008658818566701185,0.15136404139216542,0.010437670094457422,0.04190955637681254,0.18509361647081313,0.02593433427713554,0.0387705725426769,0.038782611795794904,0.0057095463524023385,0.0,0.0,0.0199397136714743,0.01279745948325607,0.052803200013684715,0.16184857550054996,0.05618483018956727,0.0,0.0045687528917772785,0.04623888424914364,0.01322542124978714,0.07174064666123249,0.08462641634881024,0.005048915084748528,0.023189627202994757,0.037263897208620625,0.055664846834002316,0.0605681319715279,0.0,1.0,0.0,0.0,0.3266556098902455,0.6733443901097546,0.0,0.0,0.0,0.02969472523047424,0.05755829155502057,0.9127469832145052,0.8300336715497736
1,associates,45-54,upper_middle_class,10,863936377,0.0,0.012447834454365151,0.0,0.006305974774343828,0.0,0.0,0.04422647201484838,0.07187656366042797,0.8651431550960147,1.0,0.0,0.0,0.943161578436464,0.05683842156353604,0.0,0.8228453158420485,0.0,0.05697827676956355,0.06316737488181957,0.01103274876918396,0.04597628373738452,0.03328764567115803,0.06655201648025987,0.010637829641939016,0.03947537331212528,0.03435893057666676,0.0,0.005216822812404854,0.0,0.04237792501241095,0.017796707499908873,0.18264309409904614,0.0070801729882477215,0.005623346960883903,0.015996595777098527,0.0,0.008680532733257047,0.05331909875118038,0.3841700741349846,0.0,0.016280186104491348,0.014909652311121516,0.057525437431603835,0.004068557701211371,0.0,1.0,0.0,0.0,0.2436288766203903,0.7563711233796097,0.0,0.0,0.0,0.0059773383057812835,0.0,0.9940226616942187,0.8398368459949684
1,associates,55-64,high_income,10,98835955,0.0,0.0,0.0,0.0,0.0,0.0,0.15031879845750465,0.09655429544845294,0.7531269060940424,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1958479887202992,0.04483311766451794,0.0,0.0,0.10477751745303619,0.0,0.0,0.0,0.0,0.11489245993525332,0.2813646713890709,0.0,0.04318017668772462,0.0,0.0,0.0,0.0,0.10126448416469493,0.0,0.0,0.0,0.0,0.11383958398540288,0.0,1.0,0.0,0.0,0.41140791324371784,0.5885920867562822,0.0,0.0,0.0,0.0,0.0,1.0,0.9568198233122753
1,associates,55-64,low_income,10,100006579,0.0,0.11532640267596794,0.0472313526493092,0.0,0.0278502477322017,0.042624655723899924,0.0,0.042279208450876016,0.7246881327677452,1.0,0.0,0.0,0.5802048883203974,0.4197951116796026,0.0,0.22557449945368094,0.042624655723899924,0.11532640267596794,0.2677689334818662,0.0,0.34870550866458494,0.44720832816409006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07344556801608022,0.0,0.0,0.0,0.0,0.04280197405812672,0.26362432615558223,0.0,0.0,0.10062154010887624,0.04444801576504282,0.0278502477322017,0.0,0.0,1.0,0.0,0.0,0.28903003471401617,0.7109699652859839,0.0,0.0,0.0,0.11532640267596794,0.0,0.8846735973240321,0.5785588466134813
1,associates,55-64,lower_middle_class,10,291071848,0.0,0.0,0.0,0.0,0.015996583084187516,0.024671142363448355,0.04834645843180272,0.29184701160106696,0.6191388045194944,1.0,0.0,0.0,0.720776016098953,0.2655033337336011,0.013720650167445943,0.5070812069740251,0.0,0.024671142363448355,0.2950980439716039,0.035987798448993254,0.13716180824192933,0.40545061575312497,0.013720650167445943,0.017449303444831945,0.0,0.014662201203326265,0.0,0.1564159100676751,0.0,0.0,0.03388371313738318,0.04189299681087674,0.0,0.018555418660756228,0.014462583822259581,0.0,0.013720650167445943,0.02634847049859662,0.07401178831970036,0.0,0.02620813401370235,0.0,0.08478952591801321,0.05842803801486154,0.0,1.0,0.0,0.0,0.4162621525665375,0.5837378474334626,0.0,0.0,0.0,0.0,0.024671142363448355,0.9753288576365516,0.66996892464846
1,associates,55-64,middle_class,10,503673816,0.0,0.0,0.0,0.0,0.017563980336035574,0.0,0.045424193740498116,0.07091959888579953,0.8660922270376668,1.0,0.0,0.0,0.9457387675677784,0.05426123243222157,0.0,0.8153987818179533,0.010035925711095533,0.0762975357845483,0.09826775668640278,0.0,0.0,0.06577632973479805,0.15115174857531208,0.011409165649381305,0.0600802841813798,0.07863787582716034,0.0,0.05985047672202202,0.0,0.0636164179715866,0.006719525400145082,0.09731676224360251,0.0,0.010035925711095533,0.00937014958903482,0.00966552130635276,0.049209200900767094,0.019517174980563216,0.18438432582725325,0.0,0.018909857327187325,0.0659691608824867,0.029429997210734495,0.008950099959137045,0.0,1.0,0.0,0.0,0.5857766427945502,0.4142233572054498,0.0,0.009063836266604735,0.0,0.0,0.013151340787586226,0.977784822945809,0.7507793456549268
1,associates,55-64,upper_middle_class,10,502577675,0.0,0.0,0.0,0.0,0.04117946743257149,0.0,0.03765215197829868,0.028289032138166505,0.8928793484509633,1.0,0.0,0.0,0.9544596962051687,0.022368874622216355,0.02317142917261496,0.8561879275676143,0.0,0.02317142917261496,0.12064064325977074,0.0,0.0,0.12729505344621606,0.26145818952264444,0.04676856766468984,0.030856798404346155,0.026086596464914603,0.0,0.008833341035293698,0.0,0.0,0.04055678159599907,0.11580767689293003,0.0,0.0,0.0,0.09186593097275958,0.03328766841861808,0.009307629910142745,0.12415370022156276,0.0,0.01027364973981385,0.03281172208853089,0.010728805253834644,0.02990788836770356,0.0,1.0,0.0,0.0,0.37212390701596526,0.6278760929840348,0.0,0.0,0.0,0.02317142917261496,0.0,0.9768285708273851,0.7286554222688065
1,associates,65+,high_income,10,4204049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,associates,65+,low_income,10,182725121,0.0,0.0,0.0,0.0,0.0,0.07473353376517945,0.023959026411042847,0.15827325680085333,0.7430341830229243,1.0,0.0,0.0,0.678877558384542,0.321122441615458,0.0,0.3108253845403118,0.0,0.3439641120828701,0.13848767953476962,0.0,0.20672282384204851,0.872287439886276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06671597169170844,0.0609965884220156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19313758725052368,0.8068624127494763,0.0,0.0,0.0,0.07473353376517945,0.0,0.9252664662348206,0.4679977472829256
1,associates,65+,lower_middle_class,10,519575077,0.0,0.0,0.0,0.009125360722412018,0.021105473463654992,0.0,0.029239383628095,0.07664064302299088,0.8638891391628472,1.0,0.0,0.0,0.8939509544642766,0.10604904553572342,0.0,0.35706526777842346,0.0,0.4380453722186524,0.18704456064585254,0.0,0.017844799357071547,0.8505604705900857,0.020743802921093537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008316211056443725,0.011627647798048635,0.0,0.0,0.0,0.022855187874995013,0.009351922782855114,0.06195396666418624,0.0,0.0,0.008799852422482535,0.005790937889809522,0.0,0.0,1.0,0.0,0.0,0.26387709509014806,0.736122904909852,0.0,0.0,0.0,0.0,0.00908808410762166,0.9909119158923784,0.8509966154515914
1,associates,65+,middle_class,10,356392759,0.013691192867361259,0.0,0.0,0.0,0.0,0.0,0.012187795319376846,0.037980516321320656,0.9361404954919412,1.0,0.0,0.0,0.8822757479200075,0.11772425207999246,0.0,0.5998133789244579,0.0922760582798485,0.24113626281615896,0.04036836505985241,0.0,0.02640593491968225,0.9150962071033547,0.038842335177746976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013691192867361259,0.020437819837972635,0.0,0.0,0.0,0.0,0.011932445013564375,0.0,1.0,0.0,0.0,0.3024243346088858,0.6975756653911142,0.0,0.0,0.0,0.02667376303231795,0.0,0.9733262369676821,0.731930880784253
1,associates,65+,upper_middle_class,10,241388188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27661898684122854,0.7233810131587715,1.0,0.0,0.0,0.8741312478802815,0.12586875211971846,0.0,0.7623751622842456,0.0,0.03898651412056666,0.19863832359518768,0.0,0.0,0.4817759226893074,0.047205520263485304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016179938348930313,0.12372292218374828,0.0,0.12826572110479573,0.13100268187107814,0.031133002249472123,0.0,0.019020006894455002,0.0,0.0,0.021694284394727717,0.0,1.0,0.0,0.0,0.4157519008345181,0.5842480991654819,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,bachelors,18-24,high_income,10,121587325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.053718502319217896,0.9462814976807821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053718502319217896,0.3255312591176753,0.0,0.4308458879245842,0.0,0.11008600608657193,0.0,0.0,0.03929723760268597,0.040521106949264654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5553531587276881,0.4446468412723119,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,bachelors,18-24,low_income,10,163831267,0.0,0.0,0.0,0.0,0.4500365610918458,0.05156363711696132,0.4119792896431668,0.0533066011141817,0.033113911033844354,0.0,0.3072247680291699,0.6927752319708301,0.06708994077424793,0.9111406310493833,0.021769428176368802,0.0,0.0,0.0,0.0,0.02735725043254411,0.9726427495674559,0.3072247680291699,0.02735725043254411,0.03133470242893257,0.0,0.0,0.0,0.0,0.0,0.08574258905047716,0.0,0.03198658043705418,0.0,0.0,0.06266709150213677,0.0,0.0,0.033113911033844354,0.38853388712424475,0.0,0.0,0.03203921996159622,0.0,0.0,0.0,1.0,0.0,0.0,0.2943656902805983,0.7056343097194018,0.0,0.0,0.0,0.0,0.0,1.0,0.470134208264409
1,bachelors,18-24,lower_middle_class,10,208568843,0.0,0.0,0.0,0.0,0.3485186423554164,0.04967390551233963,0.57389005605214,0.0,0.027917396080103872,0.0,0.3398664296181573,0.6601335703818427,0.027917396080103872,0.9128954797912937,0.05918712412860247,0.0,0.0,0.0,0.0,0.0,1.0,0.3398664296181573,0.031315746427188075,0.0,0.0,0.024611657839996744,0.02710036608871633,0.0,0.1869247364046604,0.025155641295857407,0.0,0.0,0.0,0.0,0.027006584104223085,0.025062247672342892,0.028537867470454347,0.2033155306902671,0.08110319238813632,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5672981750203218,0.4327018249796783,0.0,0.0,0.2469843206638491,0.0,0.025062247672342892,0.727953431663808,0.23836809604395226
1,bachelors,18-24,middle_class,10,320959093,0.0,0.0,0.0183875800022902,0.0,0.27566972530047623,0.05465595891374232,0.45327621859898515,0.017139822862099127,0.180870694322407,0.0,0.2607259268395303,0.7392740731604697,0.6580833059619844,0.3419166940380156,0.0,0.014081657440376677,0.0,0.0,0.0,0.0,0.9859183425596233,0.387357051759864,0.017958148330136266,0.14606451109331867,0.0,0.03009917528649048,0.12146929889286545,0.028968433058227765,0.01433411328838719,0.06162669770505614,0.0,0.0,0.0,0.0,0.0,0.015701988539704653,0.0,0.13392858759106724,0.011030034908529605,0.0,0.011112048475286537,0.0,0.0,0.020349911071065995,0.0,1.0,0.0,0.0,0.4545435670208602,0.5454564329791398,0.0,0.0,0.0,0.01994898770479763,0.0,0.9800510122952024,0.38548262285873297
1,bachelors,18-24,upper_middle_class,10,315026133,0.0,0.0,0.0,0.0,0.03882058889381092,0.0,0.03367366033725208,0.07760589182612351,0.8498998589428135,0.0,0.04345481395348239,0.9565451860465176,0.9426728924739713,0.05732710752602864,0.0,0.03882058889381092,0.0,0.0,0.0,0.0,0.9611794111061891,0.18394237471086247,0.019155147360425492,0.03301192158556573,0.01530864742576769,0.15139514155798625,0.0,0.01667887343174796,0.0,0.1968052377419749,0.01666219227596588,0.0,0.0,0.01634769138343199,0.0521902543240754,0.0,0.0,0.039790629052352304,0.09258300485185463,0.0,0.0,0.0,0.15077149170986395,0.01535739258812538,0.0,1.0,0.0,0.0,0.5486473561861612,0.45135264381383877,0.0,0.0,0.0,0.0,0.0,1.0,0.6708784093159662
1,bachelors,25-34,high_income,10,404082355,0.0,0.011534710541864664,0.0,0.0,0.11220804729273566,0.0,0.17309961975449287,0.2701089435097952,0.43304867890111165,1.0,0.0,0.0,0.8273793840861969,0.172620615913803,0.0,0.6250190211844315,0.009236468640161236,0.0,0.01283082256833511,0.0,0.3529136876070721,0.011390947768555744,0.280054388912874,0.15061387671827442,0.09207538151474097,0.06503467343927948,0.0,0.0,0.0,0.0,0.0,0.023154351790490826,0.0,0.03355453370390301,0.0,0.0,0.0130676109329248,0.24708983395228926,0.08396440126666753,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4937198433225326,0.5062801566774674,0.0,0.0,0.011231089266444214,0.0,0.0,0.9887689107335558,0.5088843337393438
1,bachelors,25-34,low_income,10,299600631,0.0,0.0,0.0,0.01059172001543615,0.11735161198642469,0.03307459322407101,0.4488555165960248,0.34033107894222026,0.04979547923582311,1.0,0.0,0.0,0.31602443787910445,0.6682828882292975,0.015692673891598046,0.18259226897289144,0.0,0.0,0.0,0.0,0.8174077310271085,0.12982233338487195,0.13457765714785827,0.10206354004641599,0.1840494988810621,0.0,0.012196926915017078,0.0,0.0,0.14172023222474456,0.015935977785040113,0.04645937144237857,0.015079474248503836,0.0,0.017626461541063978,0.0,0.16886424047618245,0.0,0.031604285906861124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4717114864821496,0.5282885135178503,0.0,0.0,0.0,0.11889371488005979,0.0,0.8811062851199403,0.4541990200280987
1,bachelors,25-34,lower_middle_class,10,377036173,0.0,0.03296367004022184,0.0,0.0,0.4108125349553662,0.1958939441070552,0.15410479726039442,0.08404712669306666,0.12217792694389565,1.0,0.0,0.0,0.22886853882850122,0.7353678688012781,0.03576359237022067,0.1594392244162737,0.0,0.0,0.0,0.0,0.8405607755837263,0.01232289985077904,0.02229466720160031,0.0792413252083375,0.0,0.011802156712427696,0.011759646202434798,0.03094455342882976,0.0,0.16869553256366202,0.010031138312026098,0.1689905864814727,0.0125215916617104,0.007116571809676203,0.03559569336070043,0.030671073037864725,0.11702903105798286,0.01850224593702313,0.09229077868875993,0.030671073037864725,0.0,0.012910050410468176,0.0876128880079631,0.03899649702841642,0.0,1.0,0.0,0.0,0.4298348768779806,0.5701651231220194,0.0,0.0,0.05085602754619515,0.03094455342882976,0.0,0.918199419024975,0.45794296506399135
1,bachelors,25-34,middle_class,10,1049410124,0.0,0.0,0.003746584781375713,0.057581827750691685,0.10237966696040755,0.03390127480797965,0.3053262310627375,0.2029728417218891,0.29409157291491883,1.0,0.0,0.0,0.5700984556158142,0.3999295817733125,0.02997196261087338,0.48322010470712784,0.0,0.0,0.014772002523581525,0.005057542212161849,0.4969503505571288,0.08097970093530373,0.09126893652876557,0.1856574360626237,0.04661747383714015,0.009853273532931917,0.0,0.04409564472621764,0.010012804107462565,0.15221607677190657,0.036269261301694854,0.05294419477127133,0.061716194192157424,0.009475507023029253,0.012440564181178036,0.004220826442112731,0.004721135127909248,0.04506387723776143,0.0793593353974542,0.0,0.040197247039328164,0.024391290320732603,0.0084992204630189,0.0,0.0,1.0,0.0,0.0,0.5379795039980003,0.4620204960019997,0.0,0.0,0.028449137584268244,0.00330441065956402,0.0,0.9682464517561677,0.5376377348537948
1,bachelors,25-34,upper_middle_class,10,1455993541,0.0,0.010692627104174771,0.0074910826819389025,0.0,0.1804655691120267,0.01870380069220376,0.15274933832965404,0.21918049154312835,0.4107170905368735,1.0,0.0,0.0,0.7585647874793697,0.23809209604179143,0.0033431164788388303,0.47632840220133915,0.04314415773908986,0.0,0.010190058940652951,0.0,0.47033738111891804,0.07186204612428292,0.12685061080226318,0.07914484697566389,0.16714402581268045,0.13397049266168415,0.03440753656475184,0.012511949735359438,0.027732465744502915,0.054140316409549236,0.018423312497373227,0.020814597143875655,0.007619110035598709,0.03870636195356584,0.005349326614904262,0.0,0.05055167755033331,0.07984775394000185,0.06078489670992297,0.0,0.0,0.0034536128481355674,0.0,0.006685059875550643,0.0,1.0,0.0,0.0,0.4956354837291136,0.5043645162708864,0.0,0.0,0.0831693346090194,0.0718011255243611,0.0,0.8450295398666196,0.5226365492510108
1,bachelors,35-44,high_income,10,1151580288,0.0,0.0,0.0,0.0,0.04199500764639695,0.012017149081315293,0.11541313044774869,0.0901198770779932,0.7404548357465459,1.0,0.0,0.0,0.9790402351867975,0.0209597648132025,0.0,0.8354553390896527,0.032892456908744865,0.0,0.04716580386620859,0.0,0.08448640013539377,0.13934705002522585,0.33790803303503575,0.08353666783153552,0.07396236796300563,0.0,0.008608185728166962,0.03373098202945273,0.012896780324187,0.023448068954789195,0.01014496871971466,0.017777700967385783,0.0,0.010313291329974553,0.0,0.009056806640997315,0.0,0.1425023628052932,0.09676673364523586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48181858857938353,0.5181814114206165,0.0,0.0,0.050634613676193804,0.0,0.0,0.9493653863238062,0.7827382088707653
1,bachelors,35-44,low_income,10,139300133,0.0,0.0,0.0,0.0,0.5868390807638353,0.0,0.05228581511835312,0.06161197276100232,0.29926313135680926,1.0,0.0,0.0,0.3468620952429385,0.6210046260329127,0.03213327872414881,0.6484510535248377,0.0,0.0,0.2671298526326604,0.0,0.08441909384250193,0.0,0.35122143781442045,0.03340131771446334,0.2638282979959538,0.0,0.028193038408656796,0.23296430736358306,0.0,0.034165545269077384,0.03213327872414881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024092776709696322,0.0,1.0,0.0,0.0,0.6123787835866603,0.3876212164133397,0.0,0.0,0.0,0.0,0.0,1.0,0.9476965682437647
1,bachelors,35-44,lower_middle_class,10,228321230,0.0,0.0,0.0,0.0,0.3086757810476056,0.021642367641414684,0.18284772730069823,0.10288611794882149,0.38394800606146,1.0,0.0,0.0,0.4029727677973704,0.5970272322026297,0.0,0.1432752092304338,0.14705198460957836,0.0,0.3699952387257199,0.013244160431336149,0.3264334070029318,0.07264869324679094,0.039274521252360105,0.12509404403611527,0.019369880759664792,0.0,0.047697557515785985,0.10370671181124944,0.0,0.106252081770933,0.04103768186602709,0.0212060043649905,0.014884660528501884,0.0,0.05897031563819098,0.0,0.1922762066409681,0.018961228441174743,0.10141651742152931,0.0,0.019661956095804144,0.017541938609913762,0.0,0.0,0.0,1.0,0.0,0.0,0.3268378021614547,0.6731621978385453,0.0,0.0,0.0,0.01514283187770143,0.0,0.9848571681222986,0.514049486331166
1,bachelors,35-44,middle_class,10,928045882,0.0,0.0030173184907252245,0.0,0.0,0.11198018871226455,0.024322768343472915,0.20149486208269174,0.1469283218046756,0.51225654056617,1.0,0.0,0.0,0.7773032540647598,0.2188703877035252,0.0038263582317150996,0.6585820732083157,0.004771705888567263,0.003616337365526934,0.12945085618083696,0.0,0.20357902735675304,0.03590579156300809,0.12578971822860802,0.07626021016060065,0.02070427267948375,0.01785872263587071,0.003674199806427243,0.05439238294039432,0.0,0.10978508926781703,0.013557659426153243,0.029627843335444055,0.0,0.018954927058229216,0.004830205151430218,0.05331831643211796,0.004459090956884393,0.1396433317722539,0.10443647548020692,0.0,0.051279913981666696,0.010729552485638852,0.11376046491632404,0.011031831721440686,0.0,1.0,0.0,0.0,0.48661487406934045,0.5133851259306595,0.0,0.0,0.0,0.03546865908080178,0.004455882063813737,0.9600754588553845,0.7038130416487317
1,bachelors,35-44,upper_middle_class,10,1810622294,0.0,0.00977612672651649,0.009255345002396177,0.009271691316090687,0.015464715690725942,0.022075936064885324,0.05065848206108524,0.17265631602788606,0.7108413871104141,1.0,0.0,0.0,0.9103749442731649,0.0896250557268351,0.0,0.8595701699672101,0.0021035160191173476,0.0,0.05018798249702762,0.01169693208251196,0.07644139943413289,0.03593810990598573,0.222013392485048,0.08724887875483102,0.08353854611269909,0.019577609376326393,0.030301148495634287,0.022944160765978064,0.011704005341270807,0.08012480376539537,0.08427725401684466,0.06457650079061712,0.0057334293487938245,0.007431901200262146,0.02921883662612187,0.012691459768361828,0.00500555473664128,0.1297871089838685,0.05261927256486106,0.0,0.004949999803769123,0.0,0.007183418674949774,0.0031346084817400355,0.0,1.0,0.0,0.0,0.48979414201336463,0.5102058579866354,0.0,0.0026922843136051654,0.06471611411628847,0.04054457864750007,0.0,0.8920470229226063,0.7090200746197153
1,bachelors,45-54,high_income,10,1131967599,0.0,0.0,0.0,0.0029284009568192595,0.008883208325824173,0.05212846379360016,0.027790073698037005,0.0784152797998947,0.8298545734258247,1.0,0.0,0.0,0.9890272239143835,0.010972776085616564,0.0,0.8810650886836912,0.0,0.039720110398672286,0.05716028272996531,0.0027426977616167615,0.01931182042605444,0.09518183921092957,0.2530962999763388,0.060702247185080424,0.022896583809374565,0.03307510394562097,0.008705341043953325,0.009500392952501815,0.049956785909735214,0.05311331088726683,0.06952276643741638,0.1000883400727091,0.0,0.004791942812490342,0.0,0.0,0.0,0.1428217982059043,0.07802342406092137,0.0,0.0,0.0,0.00529367890502668,0.013230144584730291,0.0,1.0,0.0,0.0,0.430273023212213,0.569726976787787,0.0,0.0,0.004840557278177005,0.011673223696219948,0.0,0.9834862190256031,0.8481833515801895
1,bachelors,45-54,low_income,10,196038887,0.0,0.0,0.0,0.0,0.022968009403154792,0.08234380049301136,0.1927594447115995,0.022316031614686732,0.6796127137775476,1.0,0.0,0.0,0.5705678894208372,0.4294321105791628,0.0,0.31232349324652103,0.0,0.0,0.2969251554667314,0.13779147297444103,0.2529598783123065,0.11707932212449258,0.11490907413690836,0.04414164522368463,0.0,0.0,0.0,0.03743155815815257,0.0,0.0,0.0,0.08401576468856406,0.0,0.0,0.0,0.08624491935622956,0.13779147297444103,0.047377222662970946,0.25468068485820367,0.0,0.0,0.0,0.0,0.0763283358163526,0.0,1.0,0.0,0.0,0.284352022463788,0.715647977536212,0.0,0.0,0.0,0.0,0.03743155815815257,0.9625684418418474,0.7575090140151632
